world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents
339,-26.01642887766339,0,3,0.1388888888888889,3
340,-24.71290141309142,0,3,0.6333333333333333,3
341,-21.041346802389494,0,3,0.5,3
342,-8.519383792695203,1,2,,3
343,-7.784283192220882,1,2,0.0,3
344,-10.886266065683108,1,2,0.5,3
345,-22.49987119059662,0,3,0.3157894736842105,3
346,-4.975720316408488,1,2,0.5,3
347,1.0158659123158646,2,1,0.5,3
348,5.620836797938413,2,1,0.20588235294117646,3
349,-19.97418529219763,0,3,0.14285714285714285,3
350,-34.678793885615555,0,3,0.34375,3
351,-22.31970805350589,0,3,0.4166666666666667,3
352,-8.027797285855144,1,2,0.25,3
353,-25.504351728073804,0,3,0.3333333333333333,3
354,-20.227900652297706,0,3,0.2857142857142857,3
355,4.9183963341529235,2,1,,3
356,-18.295759031565954,0,3,0.0,3
357,-19.979567571548525,0,3,0.5,3
358,-4.748375405159223,1,2,0.25,3
359,-19.201651940678776,0,3,0.375,3
360,6.801009251433258,2,1,0.7,3
361,-21.289490896873247,0,3,0.08333333333333333,3
362,-20.985039966200432,0,3,0.0625,3
363,-20.413902602162747,0,3,0.0,3
364,4.602122602860029,2,1,0.0,3
365,-6.522279878959133,1,2,0.1,3
366,11.418765196386587,2,1,0.0,3
367,-3.417388673594369,1,2,0.1,3
368,-21.807796662105005,0,3,0.75,3
369,-18.92289223050359,0,3,0.5,3
370,-5.454875536268804,1,2,,3
371,-18.292345052380433,0,3,0.0,3
372,20.97377352608093,3,0,0.0,3
373,-19.516265008793187,0,3,0.5,3
374,3.8426568397587153,2,1,0.25,3
375,-28.646832834091526,0,3,0.2222222222222222,3
376,-8.443460721417146,1,2,0.5,3
377,-21.23062156677793,0,3,0.5,3
378,-19.929729931381292,0,3,,3
379,10.685721225093923,2,1,,3
380,-18.768625338362572,1,2,0.05555555555555555,3
381,4.066107616977057,2,1,,3
382,-7.9927725067733455,1,2,0.4791666666666667,3
383,5.482084497897531,2,1,0.07692307692307693,3
384,-25.06977252068403,0,3,0.16666666666666666,3
385,21.08180867352333,3,0,0.25,3
386,-19.604927494660142,0,3,0.5,3
387,-13.203571705178073,1,2,0.12,3
388,7.551834375493871,2,1,,3
389,-23.486186377069767,0,3,0.3333333333333333,3
390,23.43504599019262,3,0,0.5,3
391,-8.74220802982577,1,2,0.06666666666666667,3
392,-20.848839105329983,0,3,0.21428571428571427,3
393,-23.269305500972777,0,3,0.0,3
394,7.40051492415038,2,1,0.6,3
395,-19.89548790960466,0,3,1.0,3
396,-23.959646955137277,0,3,0.0,3
397,-4.547476707905467,1,2,0.625,3
398,-21.66423046966875,0,3,0.15789473684210525,3
399,8.041673857939807,2,1,0.13333333333333333,3
400,5.934451494371291,2,1,0.25,3
401,-8.34108381071283,1,2,0.0625,3
402,-19.289486320226942,0,3,0.375,3
403,-4.724129995379156,1,2,0.16666666666666666,3
404,10.063501145057893,2,1,0.1,3
405,-20.74440366898255,0,3,0.1,3
406,-19.928759357452964,0,3,0.5,3
407,19.281074629704325,3,0,0.18181818181818182,3
408,-22.307853316269956,0,3,0.3333333333333333,3
409,-5.1223593378353245,1,2,0.25,3
410,-15.334219178585386,1,2,0.16666666666666666,3
411,-17.987375654418045,0,3,0.25,3
412,24.290421390962806,3,0,0.25,3
413,6.542538655664859,2,1,0.5,3
414,-22.59770684542269,0,3,0.0,3
415,-23.02724882936377,0,3,0.5,3
416,8.25869557391807,2,1,0.0,3
417,9.97129170668588,2,1,,3
418,9.41880499739223,2,1,,3
419,-18.310399532901087,0,3,0.35714285714285715,3
420,-18.56401116573053,0,3,0.75,3
421,9.617050933333852,2,1,0.2,3
422,-10.137119235484315,1,2,0.4,3
423,-11.715171264851506,1,2,0.10344827586206896,3
424,-20.611288181082088,0,3,0.0,3
425,-5.043200631436985,2,1,0.25806451612903225,3
426,10.411426898184834,2,1,0.08333333333333333,3
427,-5.9069484864251285,1,2,0.0,3
428,-9.986265356697439,1,2,0.20833333333333334,3
429,-28.224846656522413,0,3,0.21052631578947367,3
430,-20.511507928407276,0,3,0.18181818181818182,3
431,2.3741393799910235,2,1,,3
432,10.774125519045143,2,1,0.75,3
433,-8.64748230858005,1,2,0.06666666666666667,3
434,-19.215154566360713,0,3,0.5,3
435,19.637568383386267,3,0,,3
436,-19.835015699069903,0,3,,3
437,25.445243670840608,3,0,0.08333333333333333,3
438,-4.322259829304801,1,2,0.2,3
439,-27.00817726943646,0,3,0.23684210526315788,3
440,5.56779675450662,2,1,,3
441,21.42759830388437,3,0,0.14285714285714285,3
442,-18.574709889680154,0,3,0.5454545454545454,3
443,-22.883875041441957,0,3,0.0,3
